Firma Adı,Makine Türü,Çekilen Enerji (kWh),Kullanılan Enerji (kWh),Çalışma Durumu,Saat Dilimi,Verimlilik (%),Öneri
Firma B,Pompa,47.80709436006487,46.94779369888742,1,20:45,98.20256664271307,"Pompa verimli çalışıyor, mevcut ayarlar korunabilir."
Firma B,Pompa,14.433151145639812,6.120789022263696,1,21:00,42.407849543741236,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma B,Pompa,29.991535847608134,14.698310165870728,1,21:15,49.008194313739814,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma B,Pompa,9.100758181948226,7.441102689119956,1,21:30,81.76354695238169,"Pompa motoru aşırı ısınıyor olabilir, bakım önerilir."
Firma B,Pompa,18.87189193971207,10.158944226639766,1,21:45,53.83108518792611,"Pompa emiş hattında tıkanıklık olabilir, kontrol edilmelidir."
Firma B,Pompa,36.04128096083055,16.719453949309642,1,22:00,46.38973283851994,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma B,Pompa,38.51741908942678,30.540468764122895,1,22:15,79.29001861006415,"Pompa motoru aşırı ısınıyor olabilir, bakım önerilir."
Firma B,Pompa,26.82987141921082,26.317427053545938,1,22:30,98.09002302822084,"Pompa verimli çalışıyor, mevcut ayarlar korunabilir."
Firma B,Pompa,33.975411769471634,22.616854350083983,1,22:45,66.56830093345975,"Pompa emiş hattında tıkanıklık olabilir, kontrol edilmelidir."
Firma B,Pompa,22.84667521117954,9.27479421401889,1,23:00,40.59581592633866,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma B,Pompa,0.0,0.0,0,23:15,0.0,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma B,Pompa,7.791165802294998,5.767400285943615,1,23:30,74.024869092694,"Pompa motoru aşırı ısınıyor olabilir, bakım önerilir."
Firma B,Pompa,5.132766618890509,2.9765114690522383,1,23:45,57.99039173333068,"Pompa emiş hattında tıkanıklık olabilir, kontrol edilmelidir."
Firma B,LPG Kompresörü,31.746404247950977,17.572472992348338,1,00:00,55.35264042850625,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma B,LPG Kompresörü,32.44205951396222,27.93973812628875,1,00:15,86.12196187564544,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma B,LPG Kompresörü,25.497074452212324,22.565307207136783,1,00:30,88.50155436236271,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma B,LPG Kompresörü,45.32553086088978,32.17880176033401,1,00:45,70.99487010774375,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma B,LPG Kompresörü,27.28436747398255,20.990541963747074,1,01:00,76.93248518135135,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma B,LPG Kompresörü,0.0,0.0,0,01:15,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,0.0,0.0,0,01:30,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,38.53443403108976,25.57008544186074,1,01:45,66.35645776250581,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma B,LPG Kompresörü,30.15716279829554,16.70590365722138,1,02:00,55.3961384529369,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma B,LPG Kompresörü,0.0,0.0,0,02:15,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,23.95871020467474,16.010785634760534,1,02:30,66.8265757963739,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma B,LPG Kompresörü,42.891827628005,19.75987446850766,1,02:45,46.06908952419182,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,27.58796488033908,12.819421692886788,1,03:00,46.46744241008772,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,0.0,0.0,0,03:15,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,29.32350376237388,21.25010547088356,1,03:30,72.46782527451714,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma B,LPG Kompresörü,42.824308417154455,19.249969772924626,1,03:45,44.95103478475212,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,0.0,0.0,0,04:00,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,15.669122393031007,10.784153666007336,1,04:15,68.82423530499509,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma B,LPG Kompresörü,33.55351875313049,23.24182770744688,1,04:30,69.26792947842006,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma B,LPG Kompresörü,19.041617707446772,14.075710034838757,1,04:45,73.92076792579469,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma B,LPG Kompresörü,30.578131215643065,18.29426901261606,1,05:00,59.82794986260356,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma B,LPG Kompresörü,42.57226649315209,24.16492204847941,1,05:15,56.76212247794331,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma B,LPG Kompresörü,7.119732566565972,4.3853979024925005,1,05:30,61.59498073124521,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma B,LPG Kompresörü,17.281834391623924,14.955920295641093,1,05:45,86.5412777181215,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma B,LPG Kompresörü,0.0,0.0,0,06:00,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,30.26340489477449,25.173909638009302,1,06:15,83.18267467107121,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma B,LPG Kompresörü,17.462568300085916,7.402325171237361,1,06:30,42.38967054577499,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,30.28861809303234,15.1201703662156,1,06:45,49.92030445157178,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,0.0,0.0,0,07:00,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,20.625485689387258,13.77811013467776,1,07:15,66.80138515122202,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma B,LPG Kompresörü,21.442552209819226,21.366007627448656,1,07:30,99.64302485253823,"LPG kompresörü verimli çalışıyor, mevcut ayarlar korunabilir."
Firma B,LPG Kompresörü,0.0,0.0,0,07:45,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,27.119499414732434,12.436938747279001,1,08:00,45.859765171486686,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,0.0,0.0,0,08:15,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,41.06797889125215,26.151194104672392,1,08:30,63.67782104378852,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma B,LPG Kompresörü,25.79591002886876,11.820741999411476,1,08:45,45.82409376595991,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,41.09206954219093,20.020119304786036,1,09:00,48.72015337224754,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,6.493866286135894,4.029772874437667,1,09:15,62.055063915329555,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma B,LPG Kompresörü,26.240457467046028,11.197805745693543,1,09:30,42.67382060604798,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,13.046933497720566,7.154433522940864,1,09:45,54.83613083634417,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma B,LPG Kompresörü,38.41587874357655,30.84546265034112,1,10:00,80.29352356152658,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma B,LPG Kompresörü,0.0,0.0,0,10:15,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,28.589003481100377,13.207737872576969,1,10:30,46.19866474642372,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,7.583734943794053,4.955220673208503,1,10:45,65.34010892961753,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma B,LPG Kompresörü,0.0,0.0,0,11:00,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,0.0,0.0,0,11:15,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,49.154771892660754,46.5042026956659,1,11:30,94.60770725824362,"LPG kompresörü verimli çalışıyor, mevcut ayarlar korunabilir."
Firma B,LPG Kompresörü,38.06523084137115,34.62640074783706,1,11:45,90.96595497380618,"LPG kompresörü verimli çalışıyor, mevcut ayarlar korunabilir."
Firma B,LPG Kompresörü,20.111936393810673,12.571285558231546,1,12:00,62.50658967925278,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma B,LPG Kompresörü,10.09115665150749,9.032244182090233,1,12:15,89.50653026222649,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma B,LPG Kompresörü,37.4250403712908,36.25804973566437,1,12:30,96.88179191245004,"LPG kompresörü verimli çalışıyor, mevcut ayarlar korunabilir."
Firma B,LPG Kompresörü,35.83472778371949,16.81399421450161,1,12:45,46.92094862833193,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,45.403322873433986,33.64381784826702,1,13:00,74.09990220771354,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma B,LPG Kompresörü,0.0,0.0,0,13:15,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,14.916862027958164,7.008099567083303,1,13:30,46.98105777172344,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,34.83232431743526,30.20950688415081,1,13:45,86.72836934120268,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma B,LPG Kompresörü,40.16717328946633,21.86840911881157,1,14:00,54.44348538348967,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma B,LPG Kompresörü,21.52754516453523,15.741366395291207,1,14:15,73.121975938175,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma B,LPG Kompresörü,13.404106559212169,11.612449821760679,1,14:30,86.63352361802772,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma B,LPG Kompresörü,7.10489695010991,7.052166602304983,1,14:45,99.25783092738438,"LPG kompresörü verimli çalışıyor, mevcut ayarlar korunabilir."
Firma B,LPG Kompresörü,0.0,0.0,0,15:00,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,45.058029614529524,20.472702229516152,1,15:15,45.436301597428205,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,0.0,0.0,0,15:30,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,22.429000145394568,9.50091138315725,1,15:45,42.35994168963483,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,15.56722951900302,11.2676522856889,1,16:00,72.38058815754212,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma B,LPG Kompresörü,18.116380679958603,15.834331225941225,1,16:15,87.40339202221604,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma B,LPG Kompresörü,0.0,0.0,0,16:30,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,40.48536231639995,16.19477640118067,1,16:45,40.001559760329556,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,0.0,0.0,0,17:00,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,0.0,0.0,0,17:15,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,49.034698273835865,35.07003840181232,1,17:30,71.52086101552527,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma B,LPG Kompresörü,32.028402041603556,21.592109647676054,1,17:45,67.41550708533259,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma B,LPG Kompresörü,0.0,0.0,0,18:00,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,39.37953577521574,30.082940561459658,1,18:15,76.39231892721531,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma B,LPG Kompresörü,49.44956318561622,38.48592270857007,1,18:30,77.82864039487566,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma B,LPG Kompresörü,0.0,0.0,0,18:45,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,7.131821567778835,4.396452602501925,1,19:00,61.645577651084935,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma B,LPG Kompresörü,38.46059244750606,26.613319204631722,1,19:15,69.1963319102679,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma B,LPG Kompresörü,0.0,0.0,0,19:30,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,0.0,0.0,0,19:45,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,16.85633737562128,8.337351157389612,1,20:00,49.461226194058185,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,23.426524995939126,16.009022519763857,1,20:15,68.33716277825646,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma B,LPG Kompresörü,0.0,0.0,0,20:30,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,35.72665634813611,35.1956070208328,1,20:45,98.51357674748924,"LPG kompresörü verimli çalışıyor, mevcut ayarlar korunabilir."
Firma B,LPG Kompresörü,45.4017090698324,38.67502098474568,1,21:00,85.1840641621213,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma B,LPG Kompresörü,0.0,0.0,0,21:15,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,39.943932668411925,19.017282636653928,1,21:30,47.60994064986744,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,47.038110800039306,45.04097709767439,1,21:45,95.75422212245131,"LPG kompresörü verimli çalışıyor, mevcut ayarlar korunabilir."
Firma B,LPG Kompresörü,20.270205529972067,15.979065206337252,1,22:00,78.83030679047718,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma B,LPG Kompresörü,33.905475841697,31.90970079775151,1,22:15,94.11370879068718,"LPG kompresörü verimli çalışıyor, mevcut ayarlar korunabilir."
Firma B,LPG Kompresörü,0.0,0.0,0,22:30,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,7.487544078218849,3.2426630801233407,1,22:45,43.30743226682562,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,LPG Kompresörü,37.19371615558286,20.22893256008693,1,23:00,54.38803822524337,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma B,LPG Kompresörü,30.323335536083377,20.452799929225282,1,23:15,67.44904400403904,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma B,LPG Kompresörü,10.319274123450533,9.976565803178593,1,23:30,96.67894935077715,"LPG kompresörü verimli çalışıyor, mevcut ayarlar korunabilir."
Firma B,LPG Kompresörü,24.77543205948045,10.139589138751798,1,23:45,40.92598310458861,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma B,Hava Kompresörü,38.409157314236055,30.387668307630932,1,00:00,79.11568603034146,"Sıkıştırılmış hava hattında kaçak olabilir, bakım önerilir."
Firma B,Hava Kompresörü,7.619835230601238,6.327799262864072,1,00:15,83.04378075593613,"Sıkıştırılmış hava hattında kaçak olabilir, bakım önerilir."
Firma B,Hava Kompresörü,11.748177793550045,6.2761525613799565,1,00:30,53.42234916486941,"Filtreler kirlenmiş olabilir, düzenli bakım yapılmalıdır."
Firma B,Hava Kompresörü,0.0,0.0,0,00:45,0.0,"Hava kompresörü aşırı enerji tüketiyor, acil bakım gereklidir."
Firma B,Hava Kompresörü,10.037102274129719,4.685126022149485,1,01:00,46.678073951933655,"Hava kompresörü aşırı enerji tüketiyor, acil bakım gereklidir."
Firma B,Hava Kompresörü,0.0,0.0,0,01:15,0.0,"Hava kompresörü aşırı enerji tüketiyor, acil bakım gereklidir."
Firma B,Hava Kompresörü,47.189676981566826,37.84809183902812,1,01:30,80.20417654863859,"Sıkıştırılmış hava hattında kaçak olabilir, bakım önerilir."
Firma B,Hava Kompresörü,25.857024084170302,25.304613089475136,1,01:45,97.86359407448843,"Hava kompresörü verimli çalışıyor, herhangi bir aksiyon gerekmez."
Firma B,Hava Kompresörü,15.797165864078451,10.672952936492786,1,02:00,67.562454103,"Filtreler kirlenmiş olabilir, düzenli bakım yapılmalıdır."
Firma B,Hava Kompresörü,24.087190210875384,10.512637179349698,1,02:15,43.644099155256534,"Hava kompresörü aşırı enerji tüketiyor, acil bakım gereklidir."
Firma B,Hava Kompresörü,32.50036485885353,19.182265031881943,1,02:30,59.021691341586404,"Filtreler kirlenmiş olabilir, düzenli bakım yapılmalıdır."
Firma B,Hava Kompresörü,12.637267842833218,8.199961586377672,1,02:45,64.8871392800936,"Filtreler kirlenmiş olabilir, düzenli bakım yapılmalıdır."
Firma B,Hava Kompresörü,28.63714532779523,19.161952939634077,1,03:00,66.91292976411121,"Filtreler kirlenmiş olabilir, düzenli bakım yapılmalıdır."
Firma B,Hava Kompresörü,49.008352826680586,27.83304340650512,1,03:15,56.79244822803463,"Filtreler kirlenmiş olabilir, düzenli bakım yapılmalıdır."
Firma B,Hava Kompresörü,46.02175216612127,26.524293320660377,1,03:30,57.634253526283885,"Filtreler kirlenmiş olabilir, düzenli bakım yapılmalıdır."
Firma B,Hava Kompresörü,6.512572199215487,2.875281833185315,1,03:45,44.1497114386183,"Hava kompresörü aşırı enerji tüketiyor, acil bakım gereklidir."
Firma B,Hava Kompresörü,16.06097632958887,14.493302404530265,1,04:00,90.2392364393782,"Hava kompresörü verimli çalışıyor, herhangi bir aksiyon gerekmez."
Firma B,Hava Kompresörü,9.37488087493201,8.910449046583073,1,04:15,95.0459975487176,"Hava kompresörü verimli çalışıyor, herhangi bir aksiyon gerekmez."
Firma B,Hava Kompresörü,17.590963039869695,10.477169367234096,1,04:30,59.55995327537056,"Filtreler kirlenmiş olabilir, düzenli bakım yapılmalıdır."
Firma B,Hava Kompresörü,27.11273821464571,27.063072804333302,1,04:45,99.81681890659948,"Hava kompresörü verimli çalışıyor, herhangi bir aksiyon gerekmez."
Firma B,Hava Kompresörü,7.961008734709459,4.142964416711405,1,05:00,52.04069678567693,"Filtreler kirlenmiş olabilir, düzenli bakım yapılmalıdır."
Firma B,Hava Kompresörü,39.02600575076497,15.883840752119069,1,05:15,40.70065702741746,"Hava kompresörü aşırı enerji tüketiyor, acil bakım gereklidir."
Firma B,Hava Kompresörü,0.0,0.0,0,05:30,0.0,"Hava kompresörü aşırı enerji tüketiyor, acil bakım gereklidir."
Firma B,Hava Kompresörü,0.0,0.0,0,05:45,0.0,"Hava kompresörü aşırı enerji tüketiyor, acil bakım gereklidir."
Firma B,Hava Kompresörü,35.17186415482435,17.089130881104733,1,06:00,48.58750393746389,"Hava kompresörü aşırı enerji tüketiyor, acil bakım gereklidir."
Firma B,Hava Kompresörü,49.27996298325207,33.66927153582356,1,06:15,68.32243674222353,"Filtreler kirlenmiş olabilir, düzenli bakım yapılmalıdır."
Firma B,Hava Kompresörü,11.870565733856424,7.142156700552906,1,06:30,60.16694453055873,"Filtreler kirlenmiş olabilir, düzenli bakım yapılmalıdır."
Firma B,Hava Kompresörü,34.40060008293351,15.200835970814545,1,06:45,44.18770583701485,"Hava kompresörü aşırı enerji tüketiyor, acil bakım gereklidir."
Firma B,Hava Kompresörü,0.0,0.0,0,07:00,0.0,"Hava kompresörü aşırı enerji tüketiyor, acil bakım gereklidir."
Firma B,Hava Kompresörü,27.660346523937942,18.125537497427157,1,07:15,65.52896031776345,"Filtreler kirlenmiş olabilir, düzenli bakım yapılmalıdır."
Firma B,Hava Kompresörü,22.71799978690726,19.447461350184494,1,07:30,85.60375707632663,"Sıkıştırılmış hava hattında kaçak olabilir, bakım önerilir."
Firma B,Hava Kompresörü,44.430158047018985,32.4794698061976,1,07:45,73.10230535715321,"Sıkıştırılmış hava hattında kaçak olabilir, bakım önerilir."
Firma B,Hava Kompresörü,22.996723326383048,18.713363252043916,1,08:00,81.37404179914172,"Sıkıştırılmış hava hattında kaçak olabilir, bakım önerilir."
Firma B,Hava Kompresörü,43.2554998217796,22.742058692029882,1,08:15,52.576108901136806,"Filtreler kirlenmiş olabilir, düzenli bakım yapılmalıdır."
Firma B,Hava Kompresörü,0.0,0.0,0,08:30,0.0,"Hava kompresörü aşırı enerji tüketiyor, acil bakım gereklidir."
Firma B,Hava Kompresörü,29.67669349342474,28.849062244226268,1,08:45,97.21117431973396,"Hava kompresörü verimli çalışıyor, herhangi bir aksiyon gerekmez."
Firma B,Hava Kompresörü,30.390316705447994,16.947559271646856,1,09:00,55.76631344749596,"Filtreler kirlenmiş olabilir, düzenli bakım yapılmalıdır."
Firma B,Hava Kompresörü,23.484146693280447,14.461470699186439,1,09:15,61.579715405730795,"Filtreler kirlenmiş olabilir, düzenli bakım yapılmalıdır."
Firma B,Hava Kompresörü,39.3870982313921,33.81119702013272,1,09:30,85.84333078181598,"Sıkıştırılmış hava hattında kaçak olabilir, bakım önerilir."
Firma B,Hava Kompresörü,0.0,0.0,0,09:45,0.0,"Hava kompresörü aşırı enerji tüketiyor, acil bakım gereklidir."
Firma B,Hava Kompresörü,9.44915917891299,9.22430787672835,1,10:00,97.62040941498347,"Hava kompresörü verimli çalışıyor, herhangi bir aksiyon gerekmez."
Firma B,Hava Kompresörü,0.0,0.0,0,10:15,0.0,"Hava kompresörü aşırı enerji tüketiyor, acil bakım gereklidir."
Firma B,Hava Kompresörü,8.136640490984266,5.251897566424945,1,10:30,64.54626540578097,"Filtreler kirlenmiş olabilir, düzenli bakım yapılmalıdır."
Firma B,Hava Kompresörü,41.105987801915155,35.13934205808047,1,10:45,85.48472847170774,"Sıkıştırılmış hava hattında kaçak olabilir, bakım önerilir."
Firma B,Hava Kompresörü,0.0,0.0,0,11:00,0.0,"Hava kompresörü aşırı enerji tüketiyor, acil bakım gereklidir."
Firma B,Hava Kompresörü,20.137375317349573,19.708194233128765,1,11:15,97.8687337477837,"Hava kompresörü verimli çalışıyor, herhangi bir aksiyon gerekmez."
Firma B,Hava Kompresörü,43.13458809621999,41.84417159589947,1,11:30,97.00839498584754,"Hava kompresörü verimli çalışıyor, herhangi bir aksiyon gerekmez."
Firma B,Hava Kompresörü,0.0,0.0,0,11:45,0.0,"Hava kompresörü aşırı enerji tüketiyor, acil bakım gereklidir."
Firma B,Hava Kompresörü,34.67840281403238,27.612913497253164,1,12:00,79.62567839508394,"Sıkıştırılmış hava hattında kaçak olabilir, bakım önerilir."
Firma B,Hava Kompresörü,0.0,0.0,0,12:15,0.0,"Hava kompresörü aşırı enerji tüketiyor, acil bakım gereklidir."
Firma B,Hava Kompresörü,16.389924515755396,10.010512227292871,1,12:30,61.07723203770653,"Filtreler kirlenmiş olabilir, düzenli bakım yapılmalıdır."
Firma B,Hava Kompresörü,30.416762791636405,25.901178637865158,1,12:45,85.15429079450597,"Sıkıştırılmış hava hattında kaçak olabilir, bakım önerilir."
Firma B,Hava Kompresörü,8.293123261851896,8.2592851895229,1,13:00,99.59197432305571,"Hava kompresörü verimli çalışıyor, herhangi bir aksiyon gerekmez."
Firma B,Hava Kompresörü,27.44863977230009,23.82155534146658,1,13:15,86.78592286932266,"Sıkıştırılmış hava hattında kaçak olabilir, bakım önerilir."
Firma B,Hava Kompresörü,0.0,0.0,0,13:30,0.0,"Hava kompresörü aşırı enerji tüketiyor, acil bakım gereklidir."
Firma B,Hava Kompresörü,33.53838425572435,17.18118770414184,1,13:45,51.228430007654126,"Filtreler kirlenmiş olabilir, düzenli bakım yapılmalıdır."
Firma B,Hava Kompresörü,8.234841893376247,7.580194553108393,1,14:00,92.05027432531008,"Hava kompresörü verimli çalışıyor, herhangi bir aksiyon gerekmez."
Firma B,Hava Kompresörü,34.47634396788522,24.307100567731027,1,14:15,70.5037070936905,"Sıkıştırılmış hava hattında kaçak olabilir, bakım önerilir."
Firma B,Hava Kompresörü,30.50614485403403,23.68291868853873,1,14:30,77.63327290897257,"Sıkıştırılmış hava hattında kaçak olabilir, bakım önerilir."
Firma B,Hava Kompresörü,46.67464978473964,45.06816237476976,1,14:45,96.55811577081158,"Hava kompresörü verimli çalışıyor, herhangi bir aksiyon gerekmez."
Firma B,Hava Kompresörü,0.0,0.0,0,15:00,0.0,"Hava kompresörü aşırı enerji tüketiyor, acil bakım gereklidir."
Firma B,Hava Kompresörü,0.0,0.0,0,15:15,0.0,"Hava kompresörü aşırı enerji tüketiyor, acil bakım gereklidir."
Firma B,Hava Kompresörü,9.117321683466052,7.034018612602594,1,15:30,77.15005411466991,"Sıkıştırılmış hava hattında kaçak olabilir, bakım önerilir."
Firma B,Hava Kompresörü,0.0,0.0,0,15:45,0.0,"Hava kompresörü aşırı enerji tüketiyor, acil bakım gereklidir."
Firma B,Hava Kompresörü,46.60635146602454,30.07664431621533,1,16:00,64.53335944595628,"Filtreler kirlenmiş olabilir, düzenli bakım yapılmalıdır."
Firma B,Hava Kompresörü,23.415368500021938,12.658657372571353,1,16:15,54.06132033565687,"Filtreler kirlenmiş olabilir, düzenli bakım yapılmalıdır."
Firma B,Hava Kompresörü,23.419333206924136,18.22320544555582,1,16:30,77.81265710916126,"Sıkıştırılmış hava hattında kaçak olabilir, bakım önerilir."
Firma B,Hava Kompresörü,38.081102527869426,25.6983536680314,1,16:45,67.48321861013403,"Filtreler kirlenmiş olabilir, düzenli bakım yapılmalıdır."
Firma B,Hava Kompresörü,33.09000673319676,23.234659555671506,1,17:00,70.21654526398717,"Sıkıştırılmış hava hattında kaçak olabilir, bakım önerilir."
Firma B,Hava Kompresörü,38.565851192440746,30.962906859645575,1,17:15,80.28581219468737,"Sıkıştırılmış hava hattında kaçak olabilir, bakım önerilir."
Firma B,Hava Kompresörü,8.179355523419503,4.458734035639975,1,17:30,54.51204588030836,"Filtreler kirlenmiş olabilir, düzenli bakım yapılmalıdır."
